metabolite_solar,mz_solar,rt_solar,cpd,aa_cho_lipid,pathways_solar,main_sp_pthw_solar,main_sp_pthw_categorized_solar,exposure,p_value_solar,t_score_solar,beta_solar,conf_low_solar,conf_high_solar,mode_solar,super_pathway_solar,q_value_solar,cpdnum_solar,cpd_sig_solar,exposure2,metabolite_chs,mz_chs,rt_chs,pathways_chs,main_sp_pthw_chs,main_sp_pthw_categorized_chs,p_value_chs,t_score_chs,beta_chs,conf_low_chs,conf_high_chs,mode_chs,super_pathway_chs,q_value_chs,cpdnum_chs,cpd_sig_chs,sig
150.091321223107_190.922906561324,150.091321223107,190.922906561324,C05587; C07453; C16586; C16587; C16595; CE1918; CE2173; CE5629,Amino Acid metab.,Tyrosine metabolism; Drug metabolism - cytochrome P450; Tryptophan metabolism; Tyrosine metabolism,Amino acid metabolism; Amino acid metabolism; Xenobiotics biodegradation and metabolism; Xenobiotics biodegradation and metabolism,Amino acid metabolism; Amino acid metabolism; Xenobiotics biodegradation and metabolism; Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.962981946512758,0.0464525818637932,0.00290777443023571,-0.120300722690229,0.1261162715507,positive,Multiple/other,1,331,,HCB,150.091382024662_38.02149055,150.091382024662,38.02149055,Tyrosine metabolism; Drug metabolism - cytochrome P450; Tyrosine metabolism; Tryptophan metabolism,Amino acid metabolism; Amino acid metabolism; Xenobiotics biodegradation and metabolism; Xenobiotics biodegradation and metabolism,Amino acid metabolism; Other Combination of pathways; Xenobiotics biodegradation and metabolism,0.0924753706140759,1.69516547119769,0.242642102878064,-0.0405803105474305,0.525864516303558,positive,Multiple/other,1,43,,Not-sig
154.069017535776_34.5962599680613,154.069017535776,34.5962599680613,C00440; C05842; C05843; CE5251; CE5252; CE5255; CE5256,Amino Acid metab.,Methionine and cysteine metabolism; Vitamin B3 (nicotinate and nicotinamide) metabolism; Androgen and estrogen biosynthesis and metabolism,Amino acid metabolism; Metabolism of cofactors and vitamins; Steroid hormone metabolism,Amino acid metabolism; Metabolism of cofactors and vitamins; Steroid hormone metabolism,hexachlorobenzene_impute,0.964426082543796,-0.0446391561967303,-0.00270176339278357,-0.12183176306939,0.116428236283823,positive,Multiple/other,1,332,,HCB,154.069146798658_49.02837259,154.069146798658,49.02837259,Methionine and cysteine metabolism; Vitamin B3 (nicotinate and nicotinamide) metabolism; Androgen and estrogen biosynthesis and metabolism,Amino acid metabolism; Metabolism of cofactors and vitamins; Other; Metabolism of cofactors and vitamins; Steroid hormone metabolism,Other Combination of pathways; Metabolism of cofactors and vitamins; Steroid hormone metabolism,0.953984320681695,0.0578172985110293,0.00855169745018909,-0.284111482897016,0.301214877797394,positive,Multiple/other,1,228,,Not-sig
239.23677497351_34.0094663319251,239.23677497351,34.0094663319251,C00249,Lipid metab.,Glycosphingolipid metabolism; Saturated fatty acids beta-oxidation; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism; Xenobiotics biodegradation and metabolism,Other Combination of pathways,hexachlorobenzene_impute,0.976197274412419,-0.029862834486549,-0.00180820936732882,-0.120989337447621,0.117372918712963,positive,Multiple/other,1,337,,HCB,239.236855393934_34.76943589,239.236855393934,34.76943589,Glycosphingolipid metabolism; Saturated fatty acids beta-oxidation; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism; Xenobiotics biodegradation and metabolism,Other Combination of pathways,6.69192984160785e-4,-3.48732486600922,-0.483301558109207,-0.757521695737578,-0.209081420480836,positive,Multiple/other,0.3708142997857786,4,,Sig. CHS only
144.101899297218_52.9945402190885,144.101899297218,52.9945402190885,C05548; CE1943,Amino Acid & CHO metab.,Butanoate metabolism; Aspartate and asparagine metabolism,Carbohydrate metabolism; Amino acid metabolism,Carbohydrate metabolism; Amino acid metabolism,hexachlorobenzene_impute,0.980378256763624,0.0246162087638066,0.00153217541625443,-0.120979400862626,0.124043751695135,positive,Multiple/other,1,338,,HCB,144.101933307511_44.39497951,144.101933307511,44.39497951,Butanoate metabolism; Aspartate and asparagine metabolism,Carbohydrate metabolism; Amino acid metabolism,Carbohydrate metabolism; Amino acid metabolism,0.658146200941792,0.4435092324357,0.0661062402094971,-0.228819955072971,0.361032435491965,positive,Multiple/other,1,175,,Not-sig
263.060439733506_77.1642478036912,263.060439733506,77.1642478036912,C00016,"Amino Acid, Lipid, & CHO metab.","Glycine, serine, alanine and threonine metabolism; Arginine and Proline Metabolism; Tryptophan metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism",Amino acid metabolism; Carbohydrate metabolism; Lipid metabolism; Metabolism of cofactors and vitamins; NA,Other Combination of pathways,hexachlorobenzene_impute,0.992819543426779,-0.00900735996162444,-5.47905363023787e-4,-0.120276486783803,0.119180676057756,positive,Multiple/other,1,339,,HCB,263.060030026189_163.0688729,263.060030026189,163.0688729,"Urea cycle/amino group metabolism; Tryptophan metabolism; Valine, leucine and isoleucine degradation; Glycine, serine, alanine and threonine metabolism; Arginine and Proline Metabolism; Lysine metabolism; Aspartate and asparagine metabolism",Amino acid metabolism; Carbohydrate metabolism; Lipid metabolism; Metabolism of cofactors and vitamins; NA,Other Combination of pathways,0.441973191097275,-0.771261814819653,-0.114042533580612,-0.406618455922072,0.178533388760848,positive,Multiple/other,1,132,,Not-sig
158.076789401611_68.9497767318366,158.076789401611,68.9497767318366,CE2026,Amino Acid metab.,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,3.50643448230923e-5,4.20427802099038,0.249794647107893,0.132849688510068,0.366739605705719,positive,Amino acid metabolism,0.15010330732961752,343,,HCB,158.077141480817_115.4503113,158.077141480817,115.4503113,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,0.0130029317966783,2.51892983091114,0.364747269367433,0.0782308366352722,0.651263702099594,positive,Amino acid metabolism,1,394,,Jointly Significant
158.076789401611_68.9497767318366,158.076789401611,68.9497767318366,CE2026,Amino Acid metab.,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,3.50643448230923e-5,4.20427802099038,0.249794647107893,0.132849688510068,0.366739605705719,positive,Amino acid metabolism,0.15010330732961752,343,,HCB,111.068308988435_116.4621895,111.068308988435,116.4621895,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,0.0277269114788587,2.2265359995857,0.324195880186768,0.0360905282488536,0.612301232124682,positive,Amino acid metabolism,1,399,,Jointly Significant
157.079862586168_78.9833876774522,157.079862586168,78.9833876774522,C00135,Amino Acid metab.,Histidine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,1.91963931989396e-4,3.77853471389493,0.227444634082776,0.108965442252075,0.345923825913477,positive,Amino acid metabolism,0.25945139330203265,344,,HCB,157.08011621162_119.0810228,157.08011621162,119.0810228,Beta-Alanine metabolism; Histidine metabolism,Amino acid metabolism,Amino acid metabolism,0.00492132050056445,2.86186718360416,0.412503918200158,0.127302185896625,0.69770565050369,positive,Amino acid metabolism,1,389,,Jointly Significant
111.068433390786_77.2908475915227,111.068433390786,77.2908475915227,CE2026,Amino Acid metab.,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,2.42432849253526e-4,3.71707596802153,0.223955759447074,0.105365067573939,0.34254645132021,positive,Amino acid metabolism,0.25945139330203265,345,,HCB,158.077141480817_115.4503113,158.077141480817,115.4503113,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,0.0130029317966783,2.51892983091114,0.364747269367433,0.0782308366352722,0.651263702099594,positive,Amino acid metabolism,1,394,,Jointly Significant
111.068433390786_77.2908475915227,111.068433390786,77.2908475915227,CE2026,Amino Acid metab.,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,2.42432849253526e-4,3.71707596802153,0.223955759447074,0.105365067573939,0.34254645132021,positive,Amino acid metabolism,0.25945139330203265,345,,HCB,111.068308988435_116.4621895,111.068308988435,116.4621895,"Glycine, serine, alanine and threonine metabolism",Amino acid metabolism,Amino acid metabolism,0.0277269114788587,2.2265359995857,0.324195880186768,0.0360905282488536,0.612301232124682,positive,Amino acid metabolism,1,399,,Jointly Significant
110.071389100622_77.9502705815515,110.071389100622,77.9502705815515,C00135; C01035,Amino Acid metab.,Histidine metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,3.65495047923302e-4,3.60696572718589,0.218239892255864,0.0991480736908217,0.337331710820907,positive,Amino acid metabolism,0.26687810466389267,346,,HCB,110.071265119234_119.5506625,110.071265119234,119.5506625,Beta-Alanine metabolism; Histidine metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,0.0187099666292378,2.38160886333649,0.345209921586164,0.0584051404012204,0.632014702771107,positive,Amino acid metabolism,1,396,,Jointly Significant
110.071389100622_77.9502705815515,110.071389100622,77.9502705815515,C00135; C01035,Amino Acid metab.,Histidine metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,3.65495047923302e-4,3.60696572718589,0.218239892255864,0.0991480736908217,0.337331710820907,positive,Amino acid metabolism,0.26687810466389267,346,,HCB,128.081824482083_43.81513721,128.081824482083,43.81513721,Beta-Alanine metabolism; Histidine metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,0.872423176865134,-0.160903378008931,-0.0239546839537158,-0.318531686890624,0.270622318983192,positive,Amino acid metabolism,1,515,,Sig. SOLAR only
175.085868550052_197.815135470731,175.085868550052,197.815135470731,C00643; C02693,Amino Acid metab.,Tryptophan metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.00413740808088963,2.89078103647597,0.177426072721905,0.0566190873998183,0.298233058043992,positive,Amino acid metabolism,1,347,,HCB,175.086637973379_266.0715078,175.086637973379,266.0715078,Tryptophan metabolism,Amino acid metabolism,Amino acid metabolism,0.00725358009337613,2.72867455474962,0.392083224494345,0.107768026235545,0.676398422753144,positive,Amino acid metabolism,1,390,,Jointly Significant
152.022100259297_36.1398601456132,152.022100259297,36.1398601456132,C00791,Amino Acid metab.,Urea cycle/amino group metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.00554575742049576,2.7947189534773,0.170701566618438,0.0504781209597729,0.290925012277103,positive,Amino acid metabolism,1,348,,HCB,152.022084545952_58.9850304,152.022084545952,58.9850304,Urea cycle/amino group metabolism,Amino acid metabolism,Amino acid metabolism,0.0436191143972269,-2.03791298785273,-0.273704864103186,-0.53945312680523,-0.00795660140114102,positive,Amino acid metabolism,1,405,,Jointly Significant
174.076236564516_78.5137155121868,174.076236564516,78.5137155121868,C01250,Amino Acid metab.,Urea cycle/amino group metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.0129316760211746,-2.50133551089365,-0.152768562816965,-0.272981677169822,-0.0325554484641083,positive,Amino acid metabolism,1,350,,HCB,174.076167400553_20.71821727,174.076167400553,20.71821727,Urea cycle/amino group metabolism,Amino acid metabolism,Amino acid metabolism,0.829937043251654,-0.21522166984069,-0.0295513837758051,-0.301236208509476,0.242133440957866,positive,Amino acid metabolism,1,508,,Sig. SOLAR only
206.080984335552_26.1429820364099,206.080984335552,26.1429820364099,C05660,Amino Acid metab.,Tryptophan metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.0201119251131386,2.33733038305977,0.143866094173847,0.0227147734735376,0.265017414874157,positive,Amino acid metabolism,1,351,,HCB,206.081201041909_39.35053496,206.081201041909,39.35053496,Tryptophan metabolism,Amino acid metabolism,Amino acid metabolism,0.0125223856122787,2.53283524767706,0.34755897225431,0.0760431649668407,0.61907477954178,positive,Amino acid metabolism,1,393,,Jointly Significant
147.112808028894_78.8010894625736,147.112808028894,78.8010894625736,C00047; C00437,Amino Acid metab.,Aspartate and asparagine metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.020838674140805,2.32377028185691,0.142475770545896,0.021795124790733,0.263156416301058,positive,Amino acid metabolism,1,352,,HCB,129.102209557587_119.45272,129.102209557587,119.45272,Lysine metabolism; Aspartate and asparagine metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism; NA; Amino acid metabolism,Other Combination of pathways; Amino acid metabolism,0.0202254858070855,2.35147994739578,0.338002808261403,0.053587751007421,0.622417865515386,positive,Multiple/other,1,21,,Jointly Significant
147.112808028894_78.8010894625736,147.112808028894,78.8010894625736,C00047; C00437,Amino Acid metab.,Aspartate and asparagine metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.020838674140805,2.32377028185691,0.142475770545896,0.021795124790733,0.263156416301058,positive,Amino acid metabolism,1,352,,HCB,147.112804820447_113.7809615,147.112804820447,113.7809615,Lysine metabolism; Aspartate and asparagine metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism; NA; Amino acid metabolism,Other Combination of pathways; Amino acid metabolism,0.037689750368049,2.10002289292238,0.30486203503772,0.0176167750053719,0.592107295070069,positive,Multiple/other,1,29,,Jointly Significant
159.076398505048_78.7696125392041,159.076398505048,78.7696125392041,C00327; C05828,Amino Acid metab.,Arginine and Proline Metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism; Histidine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.0229124090246746,2.28723542352701,0.140798100462784,0.019633506454929,0.26196269447064,positive,Amino acid metabolism,1,354,,HCB,159.076428850624_109.9383649,159.076428850624,109.9383649,Urea cycle/amino group metabolism; Arginine and Proline Metabolism; Aspartate and asparagine metabolism; Alanine and Aspartate Metabolism; Histidine metabolism,Amino acid metabolism,Amino acid metabolism,0.794450715673035,0.261079600998999,0.0382378269449748,-0.251559128648867,0.328034782538817,positive,Amino acid metabolism,1,503,,Sig. SOLAR only
176.102959315053_73.3452093135259,176.102959315053,73.3452093135259,C00327,Amino Acid metab.,Arginine and Proline Metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.042966807683173,2.03308932808632,0.125852473101849,0.00401101215862282,0.247693934045074,positive,Amino acid metabolism,1,355,,HCB,140.081818422081_42.37135797,140.081818422081,42.37135797,Urea cycle/amino group metabolism; Arginine and Proline Metabolism; Aspartate and asparagine metabolism; Alanine and Aspartate Metabolism,Amino acid metabolism,Amino acid metabolism,0.392718516964183,0.857595945467032,0.126333118251658,-0.165146406313422,0.417812642816738,positive,Amino acid metabolism,1,450,,Sig. SOLAR only
176.102959315053_73.3452093135259,176.102959315053,73.3452093135259,C00327,Amino Acid metab.,Arginine and Proline Metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism,Amino acid metabolism,Amino acid metabolism,hexachlorobenzene_impute,0.042966807683173,2.03308932808632,0.125852473101849,0.00401101215862282,0.247693934045074,positive,Amino acid metabolism,1,355,,HCB,176.102990247795_109.3832831,176.102990247795,109.3832831,Urea cycle/amino group metabolism; Arginine and Proline Metabolism; Aspartate and asparagine metabolism; Alanine and Aspartate Metabolism,Amino acid metabolism,Amino acid metabolism,0.662310870669812,0.437742288105804,0.0646353094537107,-0.227527467964294,0.356798086871716,positive,Amino acid metabolism,1,484,,Sig. SOLAR only
